place_all, race_no, first, last, age, nation, club, time, medal, category
11395 / 9264 / 226,20938,Stephen, Mvundla,63,RSA,Rand Athletic Club,11:35:22,Vic Clapham,M GM
11396 / 9265 / 4011,22932,George, Mahlangu,37,RSA,SAPS - Tshwane,11:35:23,Vic Clapham,M SEN
11397 / 2132 / 259,4216,Zoe, Buchan,56,RSA,Savages Athletic Club,11:35:25,Vic Clapham,F MAS
11398 / 9266 / 3550,11824,Darryl, Kriedemann,44,RSA,Run & Walk For life,11:35:25,Vic Clapham,M VET
11399 / 9267 / 3551,58423,Francois, Britz,47,RSA,Outeniqua Harriers,11:35:25,Vic Clapham,M VET
11400 / 2133 / 260,37226,Sonia, Pietersen,54,RSA,KHOSA Road Runners,11:35:26,Vic Clapham,F MAS
11401 / 9268 / 4012,26021,Abed, Masinga,37,RSA,SABC Athletic Club,11:35:27,Vic Clapham,M SEN
11402 / 2134 / 25,36053,Emmah, Ngwenya,60,RSA,Midrand Striders,11:35:29,Vic Clapham,F GM
11403 / 9269 / 3552,33499,Katishi, Dolamo,42,RSA,Sasolburg Athletic Club,11:35:30,Vic Clapham,M VET
11403 / 9269 / 4013,32097,Dean, Mellows,34,RSA,Team Vitality - CG,11:35:30,Vic Clapham,M SEN
11405 / 2135 / 261,49828,Vuyiswa,Maria  Khalipa,53,RSA,Randburg Harriers,11:35:31,Vic Clapham,F MAS
11406 / 9271 / 1479,31881,Nathaniel, Thage,60,RSA,SAPS - CG,11:35:33,Vic Clapham,M MAS
11406 / 9271 / 4014,10968,Mothusi, Ntsaku,38,RSA,SAPS - CG,11:35:33,Vic Clapham,M SEN
11408 / 9273 / 1480,57536,Pieter, De Klerk,53,RSA,Dishaba Athletic Club,11:35:33,Vic Clapham,M MAS
11409 / 9274 / 3553,54979,Mike, Oliver,44,RSA,Charlo Athletic Club,11:35:33,Vic Clapham,M VET
11410 / 9275 / 3554,30214,Ralekgala, Ditabe,46,RSA,U - Bank Athletic Club,11:35:34,Vic Clapham,M VET
11410 / 9275 / 4015,25997,Franz, Ruch,31,RSA,Stellenbosch Athletics Club,11:35:34,Vic Clapham,M SEN
11412 / 9277 / 4016,52938,Makolotwane, Ditshego,31,RSA,Moretele Athletic Club,11:35:34,Vic Clapham,M SEN
11413 / 2136 / 964,54616,Wedaad, Hoosain,36,RSA,Lion of Africa Insurance Itheko Sport AC,11:35:35,Vic Clapham,F SEN
11414 / 9278 / 4017,37122,Mpho, Mudau,31,RSA,Nedbank Running Club Johannesburg,11:35:36,Vic Clapham,M SEN
11415 / 2137 / 886,10879,Lee-Anne, Gow,48,RSA,DHS Old Boys,11:35:36,Vic Clapham,F VET
11415 / 2137 / 965,37038,Leigh, Mckenna,36,RSA,DHS Old Boys,11:35:36,Vic Clapham,F SEN
11417 / 9279 / 4018,26542,Wesley, Poole,24,RSA,DHS Old Boys,11:35:37,Vic Clapham,M SEN
11418 / 2139 / 887,32961,Seitheki, Pule,47,RSA,Education Athletics Club,11:35:41,Vic Clapham,F VET
11419 / 2140 / 888,23059,Tamlyn, Mcintyre,41,RSA,Hillcrest Villagers Athletic Club,11:35:45,Vic Clapham,F VET
11420 / 9280 / 3555,24671,Sibusiso, Nkosi,45,RSA,,11:35:45,Vic Clapham,M VET
11421 / 2141 / 889,26521,Julie-Rose, Munn,41,RSA,Hillcrest Villagers Athletic Club,11:35:45,Vic Clapham,F VET
11422 / 2142 / 890,35036,Tonya, Bell,45,RSA,Hillcrest Villagers Athletic Club,11:35:45,Vic Clapham,F VET
11423 / 2143 / 262,6626,Maya,Devi  Nana,51,RSA,Lenasia Athletic Club,11:35:47,Vic Clapham,F MAS
11424 / 2144 / 891,37259,Sadiya, Valli,43,RSA,,11:35:47,Vic Clapham,F VET
11425 / 9281 / 4019,36908,Gomotsegang,Vincent  Sefolo,38,RSA,Tshwane Metro Police AC,11:35:49,Vic Clapham,M SEN
11426 / 9282 / 4020,37157,John, Nyama,29,RSA,TMPD Athletic Club,11:35:49,Vic Clapham,M SEN
11427 / 9283 / 227,17273,Hezekiel, Hlophe,66,RSA,Nedbank Running Club LVCC Nelspruit,11:35:49,Vic Clapham,M GM
11428 / 9284 / 4021,18108,Tshepo, Sihlangu,30,RSA,Team Vitality - CG,11:35:49,Vic Clapham,M SEN
11429 / 9285 / 4022,30596,Shane, Greyling,22,RSA,Fields Hill Water Athletic Club,11:35:49,Vic Clapham,M SEN
11430 / 2145 / 892,59350,Zandile, Mtshali,47,RSA,Tongaat Panthers Athletic Club,11:35:50,Vic Clapham,F VET
11431 / 2146 / 893,30137,Melanie, Hollis,41,RSA,Foundation Athletic Club,11:35:51,Vic Clapham,F VET
11432 / 2147 / 966,33029,Angelien, Rinke,27,RSA,Nedbank Running Club Gauteng North,11:35:51,Vic Clapham,F SEN
11433 / 2148 / 967,25597,Anamie, Janse Van Rensburg,24,RSA,Nedbank Running Club Gauteng North,11:35:51,Vic Clapham,F SEN
11434 / 2149 / 894,33556,Tintswalo, Maluleke,49,RSA,Carlton Athletic Club,11:35:51,Vic Clapham,F VET
11435 / 9286 / 3556,39514,Stephen, Smith,47,RSA,Vaal Athletic CLub,11:35:51,Vic Clapham,M VET
11436 / 2150 / 968,33807,Sinenhlanhla, Zaca,29,RSA,Nedbank Running Club KZN,11:35:54,Vic Clapham,F SEN
11437 / 9287 / 3557,24770,Jacob, Medupe,47,RSA,Zwakala Athletics Club,11:35:56,Vic Clapham,M VET
11438 / 9288 / 1481,33462,Stephanus,Pieter  Le Roux,55,RSA,Bert's Bricks Athletic Club,11:35:56,Vic Clapham,M MAS
11439 / 9289 / 3558,21019,Waldo, Weyer,44,RSA,Bert's Bricks Athletic Club,11:35:56,Vic Clapham,M VET
11440 / 9290 / 4023,33323,Faghan, Pocsi,25,NAM,,11:35:56,Vic Clapham,M SEN
11441 / 9291 / 3559,26126,Michael, Saltz,45,RSA,Rocky Road Runners Club,11:35:57,Vic Clapham,M VET
11442 / 2151 / 969,26826,Els,J A  Botha,39,BEL,Loskop Vallei Marathon Club,11:35:58,Vic Clapham,F SEN
11443 / 9292 / 1482,52316,Magasule, Thothela,54,RSA,Midrand Striders,11:35:59,Vic Clapham,M MAS
11444 / 9293 / 3560,26728,Michael, Goldblatt,47,RSA,Rand Athletic Club,11:36:00,Vic Clapham,M VET
11445 / 9294 / 4024,35833,Barend, Van Staden,39,RSA,Bellville Athletics Club,11:36:00,Vic Clapham,M SEN
11446 / 9295 / 3561,15791,Taction, Mafatle,43,RSA,In Touch Athletic Club,11:36:01,Vic Clapham,M VET
11446 / 9295 / 3561,50273,Wayne, Jeneker,49,RSA,Bidvest Athletic Club,11:36:01,Vic Clapham,M VET
11448 / 2152 / 895,59117,Anthea,H M  Jacobs,47,RSA,In Touch Athletic Club,11:36:01,Vic Clapham,F VET
11449 / 9297 / 1483,10578,Mark, Joubert,55,RSA,Jeppe Quondam Athletic Club,11:36:01,Vic Clapham,M MAS
11450 / 2153 / 896,54642,Natasha, Van Wyk,47,RSA,Cape Multisport Club,11:36:01,Vic Clapham,F VET
11451 / 9298 / 1484,7782,Vaughan, Joubert,53,RSA,Jeppe Quondam Athletic Club,11:36:01,Vic Clapham,M MAS
11452 / 2154 / 897,35892,Theresa, Swart,47,RSA,Swartland Athletics Club,11:36:01,Vic Clapham,F VET
11453 / 9299 / 3563,32331,Mikateko,Kenneth  Sambo,49,RSA,Giyani Gallopers,11:36:02,Vic Clapham,M VET
11454 / 2155 / 263,19708,Astrid, Thole,52,RSA,Johannesburg Harriers Athletics Club,11:36:04,Vic Clapham,F MAS
11455 / 9300 / 1485,28929,Patrick, Sineli,53,RSA,Nedbank Running Club Western Province,11:36:05,Vic Clapham,M MAS
11456 / 9301 / 3564,37254,Hansie, Smith,42,RSA,Bloemfontein Nedbank Achilles,11:36:05,Vic Clapham,M VET
11457 / 9302 / 4025,11807,Paul, Cosser,34,RSA,Team Vitality - CG,11:36:06,Vic Clapham,M SEN
11458 / 2156 / 970,18086,Tarryn, Herbst,33,RSA,Germiston Callies Harriers,11:36:08,Vic Clapham,F SEN
11459 / 2157 / 264,33035,Penny, Moreton,58,GBR,GLAXO HOAD HILL HARRIERS,11:36:09,Vic Clapham,F MAS
11460 / 9303 / 4026,26070,Alaister, Russell,26,RSA,Germiston Callies Harriers,11:36:10,Vic Clapham,M SEN
11461 / 2158 / 971,59380,Siphiwe, Mlaudzi,35,RSA,Soul City Athletic Club,11:36:11,Vic Clapham,F SEN
11462 / 9304 / 1486,39151,Pinani, Maphanga,54,RSA,SAPS Athletic Club - Limpopo,11:36:12,Vic Clapham,M MAS
11463 / 2159 / 898,4397,Lucelle, De Meyer,47,RSA,Germiston Callies Harriers,11:36:14,Vic Clapham,F VET
11464 / 9305 / 1487,48861,Coen, Myburgh,55,RSA,Germiston Callies Harriers,11:36:14,Vic Clapham,M MAS
11465 / 2160 / 972,21834,Lindeka, Ngcobo,31,RSA,Ethekwini Athletic Club,11:36:15,Vic Clapham,F SEN
11465 / 9306 / 1488,54945,Robert, Green,56,RSA,,11:36:15,Vic Clapham,M MAS
11467 / 9307 / 4027,13583,Grant, Fagan,37,RSA,Crusaders Running Club,11:36:15,Vic Clapham,M SEN
11468 / 9308 / 228,59392,Philemon, Maduane,62,RSA,Daveyton Hearts Athletic Club,11:36:18,Vic Clapham,M GM
11469 / 2161 / 899,29465,Yolandi, Smit,41,RSA,Irene Athletics Club,11:36:21,Vic Clapham,F VET
11470 / 9309 / 1489,55072,Rabie, Heymans,53,RSA,Sasolburg Athletic Club,11:36:24,Vic Clapham,M MAS
11471 / 9310 / 229,53085,Anthonie, Groenewald,62,RSA,Arcelor Mittal Athletic Club  - Vaal Triangle,11:36:24,Vic Clapham,M GM
11471 / 9310 / 3565,29852,Mbongiseni,David  Ndhlela,41,RSA,Ford Athletic Club,11:36:24,Vic Clapham,M VET
11473 / 9312 / 3566,34750,Bert, Tiltman,42,RSA,Stella Athletic Club,11:36:24,Vic Clapham,M VET
11474 / 9313 / 1490,28677,Mandla, Coka,50,RSA,Ford Athletic Club,11:36:24,Vic Clapham,M MAS
11474 / 9313 / 1490,6881,Keith, Hockly,53,RSA,Stella Athletic Club,11:36:24,Vic Clapham,M MAS
11476 / 9315 / 4028,25363,Eden, Grundlingh,27,RSA,Achilles Amateur Athletic Association,11:36:25,Vic Clapham,M SEN
11477 / 9316 / 4029,18022,Derrick, Ludick,29,RSA,RunaVation Athletic Club,11:36:25,Vic Clapham,M SEN
11478 / 9317 / 230,37163,Patrick, Mathonzi,65,RSA,Ford Athletic Club,11:36:26,Vic Clapham,M GM
11479 / 9318 / 4030,34621,Dylan, Janse Van Vuuren,26,RSA,Faku Chiefs AC,11:36:26,Vic Clapham,M SEN
11480 / 2162 / 900,54820,Khosi, Gwala,43,RSA,Team Vitality - CG,11:36:26,Vic Clapham,F VET
11481 / 9319 / 3567,46510,Zepheniah, Zungu,41,RSA,NRB Harriers Athletic Club,11:36:27,Vic Clapham,M VET
11482 / 9320 / 1492,58123,Lucas, Mavuso,59,RSA,Telkom Athletic Club - GN,11:36:27,Vic Clapham,M MAS
11483 / 9321 / 1493,27129,Frans, Letlabola,60,RSA,Ford Athletic Club,11:36:27,Vic Clapham,M MAS
11484 / 9322 / 4031,26455,Lerato, Mawela,31,RSA,Team Vitality - CG,11:36:28,Vic Clapham,M SEN
11485 / 2163 / 265,59099,Kholiwe, Khoza,52,RSA,Ulinda Athletics Club,11:36:32,Vic Clapham,F MAS
11486 / 2164 / 973,31827,Rabelani, Mudau,37,RSA,Nedbank Running Club Johannesburg,11:36:34,Vic Clapham,F SEN
11487 / 2165 / 901,31754,Victoria, Mackenzie,48,RSA,Rand Athletic Club,11:36:36,Vic Clapham,F VET
11488 / 2166 / 902,45082,Rika, Paulse,49,RSA,Correctional Services  - KZN,11:36:36,Vic Clapham,F VET
11488 / 9323 / 1494,50793,Paul, Derbyshire,51,RSA,Melkbos Athletic Club,11:36:36,Vic Clapham,M MAS
11490 / 2167 / 903,24115,Debbie, Flood,48,RSA,Jeppe Quondam Athletic Club,11:36:37,Vic Clapham,F VET
11490 / 9324 / 3568,49381,Thamsanqa, Lephuwane,46,RSA,Bert's Bricks Athletic Club,11:36:37,Vic Clapham,M VET
11492 / 9325 / 3569,36843,Bongani, Ngcobo,43,RSA,Capital City Active Athletic Club,11:36:38,Vic Clapham,M VET
11493 / 9326 / 3570,36912,Matodzi, Nefale,43,RSA,Capital City Active Athletic Club,11:36:38,Vic Clapham,M VET
11494 / 9327 / 4032,35041,Cisco, Hill,40,RSA,Run@Out Athletic Club,11:36:39,Vic Clapham,M SEN
11495 / 2168 / 974,31354,Tembakazi, Mazaza,38,RSA,Ricoh Athletic Club,11:36:40,Vic Clapham,F SEN
11496 / 2169 / 975,25241,Helen,Susannah  Webb,36,RSA,Varsity Kudus,11:36:42,Vic Clapham,F SEN
11497 / 2170 / 976,34768,Nosiphiwe, Sibango,29,RSA,RCS Gugulethu Athletic Club,11:36:42,Vic Clapham,F SEN
11498 / 2171 / 904,26573,Connie, Tsita,43,RSA,Varsity Kudus,11:36:44,Vic Clapham,F VET
11499 / 9328 / 3571,33945,Malemele,Frans  Makena,40,RSA,Moretele Athletic Club,11:36:44,Vic Clapham,M VET
11500 / 2172 / 977,19295,Lee-Ann, Engelbrecht,40,RSA,Tuks Road Runners Club,11:36:45,Vic Clapham,F SEN
11501 / 9329 / 1495,15551,Edward, Myburgh,60,RSA,Brotherhood Athletic Club,11:36:46,Vic Clapham,M MAS
11502 / 9330 / 3572,35971,Bhekizitha, Sokhela,44,RSA,Correctional Services  - KZN,11:36:46,Vic Clapham,M VET
11503 / 9331 / 1496,24449,Nkosana, Radebe,54,RSA,Duduza Athletics Club,11:36:47,Vic Clapham,M MAS
11504 / 9332 / 1497,54810,Bongani, Zungu,50,RSA,Richards Bay Athletic Club,11:36:48,Vic Clapham,M MAS
11505 / 2173 / 978,34140,Alemtsehay, Kakissa,31,ETH,Nedbank Running Club International,11:36:49,Vic Clapham,F SEN
11505 / 9333 / 3573,35618,Kgosimang, Seleke,42,RSA,Colossus Aerobic Athletic Club,11:36:49,Vic Clapham,M VET
11507 / 9334 / 4033,33733,Jabulani, Gambu,40,RSA,Durban Runner Athletic Club,11:36:49,Vic Clapham,M SEN
11508 / 9335 / 3574,37623,Neville, Keevy,45,RSA,Somerset East Athletics Club,11:36:49,Vic Clapham,M VET
11509 / 2174 / 979,45445,Jorika, Marx,36,RSA,Benoni Northerns Athletics Club,11:36:50,Vic Clapham,F SEN
11510 / 9336 / 4034,37218,Lebo, Storom,29,RSA,The Runner's Store Athletics Club,11:36:50,Vic Clapham,M SEN
11511 / 2175 / 980,29543,Lwandiswa, Qithi,30,RSA,Sebenza Athletic Club,11:36:50,Vic Clapham,F SEN
11512 / 9337 / 3575,36867,Setlhare, Thateng,44,RSA,Nedbank Running Club Vanderbijlpark,11:36:50,Vic Clapham,M VET
11513 / 9338 / 3576,28029,Patrick, Majozi,40,RSA,Nedbank Running Club KZN,11:36:50,Vic Clapham,M VET
11514 / 9339 / 4035,15938,Lesego, Madingwane,32,RSA,The Runner's Store Athletics Club,11:36:51,Vic Clapham,M SEN
11515 / 9340 / 4036,20942,Tjaart, Van Der Walt,24,RSA,Run Walk for Life NW Rustenburg,11:36:51,Vic Clapham,M SEN
11516 / 9341 / 3577,28694,Whithers, White,43,RSA,Bidvest Athletic Club,11:36:51,Vic Clapham,M VET
11517 / 2176 / 981,59926,Laetitia, Geldenhuys,31,RSA,Run Walk For Life - Limpopo,11:36:52,Vic Clapham,F SEN
11518 / 9342 / 4037,57780,Bartel, Kotze,40,RSA,Polokwane Athletic Club,11:36:53,Vic Clapham,M SEN
11519 / 9343 / 1498,30614,Nkosinathi, Shonga,51,RSA,South Coast Striders Athletic Club,11:36:53,Vic Clapham,M MAS
11520 / 9344 / 1499,41294,Joseph, Duma,54,RSA,Amanzimtoti Athletic Club,11:36:55,Vic Clapham,M MAS
11521 / 9345 / 4038,27002,Stanley, Mashamba,37,RSA,Nedbank Running Club Johannesburg,11:36:58,Vic Clapham,M SEN
11522 / 9346 / 3578,41517,Herman, Seyaga,41,RSA,Anglo American Thermal Coal Athletic Club,11:36:59,Vic Clapham,M VET
11523 / 2177 / 905,11537,Siphiwe, Dludla,48,RSA,Run Walk For Life - KZN,11:36:59,Vic Clapham,F VET
11524 / 9347 / 1500,30504,Mpho, Mogashoa,51,RSA,Hi - Performance Midas Running Club,11:37:01,Vic Clapham,M MAS
11525 / 9348 / 1501,41233,Samuel, Motaung,58,RSA,Anglo American Thermal Coal Athletic Club,11:37:01,Vic Clapham,M MAS
11526 / 9349 / 3579,33177,Dumisani, Khosi,42,RSA,Diepkloof Athletics Club,11:37:03,Vic Clapham,M VET
11527 / 9350 / 3580,55486,Marcus, Louw,42,RSA,Telkom Athletic Club - GN,11:37:04,Vic Clapham,M VET
11528 / 2178 / 982,17160,Liesel, Whitlow,38,RSA,KHOSA Road Runners,11:37:08,Vic Clapham,F SEN
11529 / 9351 / 4039,17035,Liam,Michael  Whitlow,38,RSA,KHOSA Road Runners,11:37:08,Vic Clapham,M SEN
11530 / 2179 / 906,22838,Erica, Goedhals,49,RSA,Cape Multisport Club,11:37:10,Vic Clapham,F VET
11531 / 9352 / 3581,51776,Motlalusi,Bernard  Rakgoale,46,RSA,SANDF Athletic Club - Limpopo,11:37:11,Vic Clapham,M VET
11532 / 2180 / 907,36946,Rugaya, Solomons,41,RSA,Nedbank Running Club Western Province,11:37:11,Vic Clapham,F VET
11532 / 9353 / 3582,31550,Alpheus, Moatshe,41,RSA,SANDF Athletic Club - Pretoria PMMC,11:37:11,Vic Clapham,M VET
11534 / 2181 / 983,36507,Naazia, Hoosain,33,RSA,Lion of Africa Insurance Itheko Sport AC,11:37:11,Vic Clapham,F SEN
11535 / 9354 / 1502,4254,Alan, Nelson,58,RSA,,11:37:13,Vic Clapham,M MAS
11536 / 9355 / 3583,27999,Abbas, Kigganda,41,RSA,Soweto Cabal Athletic Club,11:37:13,Vic Clapham,M VET
11537 / 2182 / 908,35508,Natascha, Plani,44,RSA,Bedfordview Country Club Athletics Section,11:37:15,Vic Clapham,F VET
11538 / 2183 / 909,18158,Suzette, Erwee,45,RSA,Run At Out,11:37:15,Vic Clapham,F VET
11539 / 2184 / 984,34506,Bandla, Kema,36,RSA,RCS Gugulethu Athletic Club,11:37:16,Vic Clapham,F SEN
11540 / 9356 / 1503,17651,Ramprakash, Ramjiwan,56,RSA,Save Orion Athletic Club,11:37:16,Vic Clapham,M MAS
11541 / 9357 / 4040,35857,Faraaz, Bhamjee,33,RSA,Save Orion Athletic Club,11:37:17,Vic Clapham,M SEN
11542 / 2185 / 985,26364,Anri, Holder,38,RSA,Pentagon Pistols Athletic Club,11:37:18,Vic Clapham,F SEN
11543 / 2186 / 910,46873,Dianne, Weatherall,42,RSA,Pentagon Pistols Athletic Club,11:37:18,Vic Clapham,F VET
11544 / 2187 / 266,45052,Elaine, Cuffe,52,RSA,Irene Athletics Club,11:37:18,Vic Clapham,F MAS
11545 / 2188 / 986,18393,Lulani, Vermeulen,33,RSA,Nedbank Running Club Bloemfontein,11:37:18,Vic Clapham,F SEN
11546 / 9358 / 3584,18069,Jeff, King,46,RSA,Durbanville Athletic Club,11:37:19,Vic Clapham,M VET
11547 / 9359 / 4041,27304,Jacobus, Smith,32,RSA,Oudtshoorn Amateur Athletic Club,11:37:20,Vic Clapham,M SEN
11548 / 2189 / 911,10060,Judith, Baumann,44,GER,TV Rheinzabern,11:37:20,Vic Clapham,F VET
11549 / 9360 / 3585,36984,Henry, Briedenhann,43,RSA,Durbanville Athletic Club,11:37:20,Vic Clapham,M VET
11550 / 9361 / 3586,36185,Joseph, Maartens,43,RSA,Born 2 Run Athletic Club - CG,11:37:22,Vic Clapham,M VET
11551 / 9362 / 3587,16878,Werner, Maree,41,RSA,Randburg Harriers,11:37:22,Vic Clapham,M VET
11552 / 9363 / 1504,55067,John, Armstrong,56,RSA,Dainfern Running Club,11:37:23,Vic Clapham,M MAS
11553 / 9364 / 4042,49689,Arnoldus, Kennedy,37,RSA,Olifantsrivier Athletic Club,11:37:24,Vic Clapham,M SEN
11554 / 2190 / 987,32566,Juanette, D' Oliveira,32,RSA,Amanzimtoti Athletic Club,11:37:25,Vic Clapham,F SEN
11555 / 9365 / 4043,55526,Andrew, Maherry,39,RSA,Liberty OYL Athletic Club,11:37:26,Vic Clapham,M SEN
11556 / 9366 / 1505,36687,Koos, Smit,60,RSA,Langeberg Athletic Club,11:37:27,Vic Clapham,M MAS
11556 / 9366 / 4044,19369,Jeffrey, Monakedi,38,RSA,Aerobics 4 All,11:37:27,Vic Clapham,M SEN
11558 / 9368 / 4045,32424,Bradley, Van Der Berg,26,RSA,Hi - Performance Midas Running Club,11:37:28,Vic Clapham,M SEN
11559 / 2191 / 267,29119,Jollinah, Skhosana,55,RSA,Vutha Athletic Club,11:37:29,Vic Clapham,F MAS
11560 / 9369 / 3588,51458,Sipho,Bethwel  Mkhize,47,RSA,Folweni Athletic Club,11:37:31,Vic Clapham,M VET
11561 / 9370 / 1506,11271,Jan, Klynsmith,54,RSA,Lichtenburg Marathon Club,11:37:33,Vic Clapham,M MAS
11562 / 2192 / 268,13802,Tania, Shawe,52,RSA,Magnolia Road Runners,11:37:33,Vic Clapham,F MAS
11563 / 9371 / 1507,37325,Rammurthi, Naidoo,58,RSA,Woodview Athletic Club,11:37:35,Vic Clapham,M MAS
11564 / 2193 / 988,49196,Heather, Campbell,26,RSA,Fish Hoek Athletic Club,11:37:36,Vic Clapham,F SEN
11565 / 9372 / 1508,48859,Rodney, Cupido,52,RSA,Sanlam Athletic Club,11:37:37,Vic Clapham,M MAS
11566 / 2194 / 989,12101,Jessica, Lawson,29,RSA,Fish Hoek Athletic Club,11:37:37,Vic Clapham,F SEN
11567 / 9373 / 3589,16155,Molebatsi, Moiloa,46,RSA,Roodepoort Athletic Club,11:37:39,Vic Clapham,M VET
11568 / 2195 / 269,45382,Petro, Lombard,54,RSA,Hartbeespoort Marathon Club,11:37:39,Vic Clapham,F MAS
11569 / 9374 / 4046,23243,Mosibodi, Whitehead,34,RSA,Diepkloof Athletics Club,11:37:40,Vic Clapham,M SEN
11570 / 9375 / 1509,31021,Martin, Mgangira,57,RSA,CSIR Running Club,11:37:41,Vic Clapham,M MAS
11570 / 9375 / 3590,10976,Johannes, Grobler,40,RSA,,11:37:41,Vic Clapham,M VET
11572 / 2196 / 912,25056,Lelanie, Van Dyk,46,RSA,Nedbank Running Club SWD,11:37:41,Vic Clapham,F VET
11573 / 9377 / 3591,24540,Kurt,Ryan  Collison,43,RSA,Celtic Harriers,11:37:41,Vic Clapham,M VET
11574 / 9378 / 3592,21766,Klaas, Sithole,42,RSA,Athletics Club Eersterust,11:37:42,Vic Clapham,M VET
11575 / 9379 / 3593,35527,Frederik, Potgieter,41,RSA,Bluff Athletic Club,11:37:43,Vic Clapham,M VET
11576 / 9380 / 4047,21162,Jarryd, Lubbe,29,RSA,Bluff Athletic Club,11:37:43,Vic Clapham,M SEN
11577 / 9381 / 3594,31539,Richard, Van Der Spuy,41,RSA,Whalers Athletic Club,11:37:46,Vic Clapham,M VET
11578 / 9382 / 3595,19092,James, Faulds,44,RSA,ATC Running Club,11:37:46,Vic Clapham,M VET
11579 / 9383 / 3596,25448,Xolani, Mbombela,44,RSA,RCS Gugulethu Athletic Club,11:37:47,Vic Clapham,M VET
11580 / 9384 / 4048,36152,Peter, Zwane,35,RSA,Carlton Athletic Club,11:37:47,Vic Clapham,M SEN
11581 / 2197 / 270,33061,Lorraine, Wilkinson,57,CAN,,11:37:47,Vic Clapham,F MAS
11582 / 9385 / 1510,10719,Andrew, Fortune,53,RSA,Metropolitan Athletic Club,11:37:48,Vic Clapham,M MAS
11583 / 2198 / 990,25610,Paige, Harborth,28,RSA,Save Orion Athletic Club,11:37:48,Vic Clapham,F SEN
11584 / 9386 / 4049,34361,S'bili, Simelane,35,SWZ,GOLDEN FOOT CLUB,11:37:48,Vic Clapham,M SEN
11585 / 9387 / 1511,53455,Victor, Ngubeni,53,RSA,KwaThema Striders,11:37:49,Vic Clapham,M MAS
11586 / 9388 / 1512,37965,Lawrence, Hlatywayo,52,RSA,KwaThema Striders,11:37:49,Vic Clapham,M MAS
11587 / 9389 / 4050,26735,Willie, Coetzee,30,RSA,Run Walk for Life NW Rustenburg,11:37:51,Vic Clapham,M SEN
11588 / 9390 / 4051,56722,Enrico, Daniels,37,RSA,Mamre Athletics Club,11:37:51,Vic Clapham,M SEN
11589 / 9391 / 4052,26039,William, Higgs,29,RSA,Benoni Northerns Athletics Club,11:37:52,Vic Clapham,M SEN
11589 / 9391 / 4052,36849,Siyanda, Ndabambi,25,RSA,Nedbank Running Club Johannesburg,11:37:52,Vic Clapham,M SEN
11591 / 9393 / 3597,19260,Allister, Marran,40,RSA,Charlo Athletic Club,11:37:53,Vic Clapham,M VET
11592 / 9394 / 3598,29392,Keneth, Kwele,40,RSA,Benoni Northerns Athletics Club,11:37:54,Vic Clapham,M VET
11593 / 9395 / 3599,22950,Braam, Norval,46,RSA,Arcelor Mittal Athletic Club  - Vaal Triangle,11:37:55,Vic Clapham,M VET
11594 / 9396 / 3600,41426,Joseph, Rakomane,40,RSA,Running Inn Athletic Club,11:37:55,Vic Clapham,M VET
11595 / 2199 / 271,13459,Reinette, Pretorius,55,RSA,Dosco Gjimas,11:37:55,Vic Clapham,F MAS
11596 / 2200 / 991,35478,Corinne, Mansill,37,RSA,Goudveld Multisport,11:37:56,Vic Clapham,F SEN
11597 / 9397 / 4054,54440,Goodman, Mataba,38,RSA,Pinetown And District Athletic Club,11:37:56,Vic Clapham,M SEN
11598 / 2201 / 26,14420,Teressa, Roux,64,RSA,KPMG Running Club - CG,11:37:56,Vic Clapham,F GM
11599 / 9398 / 3601,37520,Tshinyalani,Solomon  Lavhengwa,47,RSA,SAPS Athletic Club - Limpopo,11:37:57,Vic Clapham,M VET
11600 / 9399 / 1513,22752,Meshack, Mtsweni,55,RSA,DIRCO Athletics Club,11:37:57,Vic Clapham,M MAS
11601 / 9400 / 3602,33006,Witness, Mnisi,40,RSA,Polokwane Athletic Club,11:37:57,Vic Clapham,M VET
11602 / 9401 / 1514,57786,Joel, Loftus,50,RSA,Irene Athletics Club,11:37:58,Vic Clapham,M MAS
11603 / 9402 / 4055,25443,Anand, Naidoo,39,RSA,SAPS Ingwenya,11:37:58,Vic Clapham,M SEN
11604 / 9403 / 1515,50674,Zacharia, Tshabalala,55,RSA,Striders Athletic Club,11:37:58,Vic Clapham,M MAS
11605 / 2202 / 992,10909,Fiona, Mccarthy,34,RSA,Team Vitality - KZN,11:38:00,Vic Clapham,F SEN
11606 / 9404 / 1516,17167,Mothwale, Modiba,57,RSA,Nyanyadu Athletic Club,11:38:02,Vic Clapham,M MAS
11607 / 2203 / 913,40516,Helen, Clarke,47,RSA,The Bicycle Company Athletic Club,11:38:02,Vic Clapham,F VET
11608 / 2204 / 27,29912,Renate, Ehrsam,62,SUI,,11:38:02,Vic Clapham,F GM
11609 / 9405 / 4056,10728,Werner, Kriel,33,RSA,Voortrekker Monument Draf Stap Klub,11:38:03,Vic Clapham,M SEN
11610 / 2205 / 993,10713,Marna, Kriel,30,RSA,Voortrekker Monument Draf Stap Klub,11:38:03,Vic Clapham,F SEN
11611 / 9406 / 4057,22634,Sboniso, Majola,34,RSA,Hasdi Athletic Club,11:38:03,Vic Clapham,M SEN
11612 / 9407 / 4058,35751,Mpho, Matheolane,33,RSA,Team Vitality - CG,11:38:04,Vic Clapham,M SEN
11613 / 9408 / 3603,42365,Terence, Baker,49,RSA,Pegasus Athletic Club,11:38:05,Vic Clapham,M VET
